source_site,brand,model,year,vehicle_age,mileage_km,log_mileage,transmission,fuel_type,engine_cc,location,price_lkr,log_price
ikman,Toyota,Raize,2023.0,3.0,80000.0,11.289794413577894,Automatic,Hybrid,12000.0,"Kadawatha, Gampaha",139000000,18.749984498289212
ikman,Suzuki,Maruti,2011.0,15.0,600000.0,13.304686600863562,Manual,Petrol,8000.0,"Matugama, Kalutara",25750000,17.06394522390897
ikman,Toyota,Vitz,2008.0,18.0,2580000.0,14.763300344494624,Automatic,Petrol,10000.0,"Elpitiya, Galle",55500000,17.83189359673468
ikman,Toyota,Corolla,1997.0,29.0,1700430.0,14.34639230630506,Automatic,Petrol,15000.0,"Malabe, Colombo",43950000,17.59856320484859
ikman,Toyota,Other,1989.0,37.0,2000000.0,14.508658238524095,Manual,Petrol,13000.0,"Gampaha City, Gampaha",13250000,16.3995081858682
ikman,Nissan,March,2003.0,23.0,1500000.0,14.220976332738882,Automatic,Petrol,10000.0,"Mirigama, Gampaha",36600000,17.415558825694
ikman,Nissan,March,1986.0,40.0,1634570.0,14.306890942563339,Manual,Petrol,12000.0,"Katugastota, Kandy",16500000,16.61887099947687
ikman,Baw,Other,2025.0,1.0,0.0,0.0,Automatic,Electric,250.0,"Maharagama, Colombo",5000000,15.424948670398354
ikman,Micro,Other,2014.0,12.0,3028840.0,14.923690596059785,Other,Other,27760.0,"Kottawa, Colombo",115000000,18.560442695023177
ikman,Toyota,Roomy,2024.0,2.0,160000.0,11.982935344196433,Automatic,Petrol,10000.0,Kohuwala,103500000,18.455082180331534
ikman,Nissan,Other,1992.0,34.0,1850000.0,14.430696737594902,Manual,Petrol,13000.0,"Meegoda, Colombo",12750000,16.36104190800008
ikman,Suzuki,Baleno,2018.0,8.0,1010000.0,13.825461878915961,Automatic,Petrol,10000.0,"Ambalangoda, Galle",75000000,18.132998684833918
ikman,Toyota,Belta,2009.0,17.0,2000000.0,14.508658238524095,Automatic,Petrol,13000.0,"Galle City, Galle",67500000,18.02763817065757
ikman,Suzuki,Wagon R,2018.0,8.0,1231420.0,14.02367934507378,Automatic,Hybrid,6600.0,"Kottawa, Colombo",69500000,18.05683732492351
ikman,Toyota,Noah,2000.0,26.0,2578000.0,14.762524850378789,Other,Other,20000.0,"Beliatta, Hambantota",72000000,18.09217669086922
ikman,Mitsubishi,Other Model,2002.0,24.0,2250000.0,14.626441218624949,Other,Other,6500.0,"Rambukkana, Kegalle",43800000,17.595144398177723
ikman,Nissan,March,2002.0,24.0,2052000.0,14.534325972602113,Automatic,Petrol,12400.0,"Eheliyagoda, Ratnapura",39500000,17.491811255187805
ikman,Toyota,Roomy,2022.0,4.0,330000.0,12.706850963741102,Automatic,Petrol,10000.0,"Colombo 8, Colombo",93000000,18.34811006187022
ikman,Suzuki,Fronx,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",112750000,18.54068354521624
ikman,Suzuki,Maruti,2005.0,21.0,1764000.0,14.383095082442138,Manual,Petrol,8000.0,"Kadawatha, Gampaha",21250000,16.871867500393524
ikman,Land Rover,Other,2013.0,13.0,1100000.0,13.910821646859095,Automatic,Diesel,20000.0,"Kohuwala, Colombo",146000000,18.799117186521926
ikman,Toyota,Passo,2016.0,10.0,500000.0,13.122365377402328,Automatic,Petrol,9960.0,"Kolonnawa, Colombo",75000000,18.132998684833918
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,12000.0,"Nugegoda, Colombo",147500000,18.80933874052381
ikman,Nissan,Other,1998.0,28.0,2000000.0,14.508658238524095,Automatic,Petrol,14900.0,"Ganemulla, Gampaha",32000000,17.281246492014
ikman,Toyota,Other,2006.0,20.0,1680000.0,14.33430494661736,Other,Other,18000.0,"Maharagama, Colombo",69000000,18.049617077054286
ikman,Toyota,Raize,2025.0,1.0,60000.0,11.002116507732017,Automatic,Petrol,11900.0,"Kohuwala, Colombo",140000000,18.757152987716434
ikman,Hyundai,Other,2000.0,26.0,1700000.0,14.346139397261565,Automatic,Petrol,15000.0,"Digana, Kandy",25700000,17.062001588775953
ikman,Suzuki,Wagon R,2026.0,0.0,0.0,0.0,Automatic,Petrol,6600.0,"Galle City, Galle",84750000,18.255216316024242
ikman,Ford,Other,1988.0,38.0,2960000.0,14.900700164138025,Manual,Petrol,15000.0,"Kaduwela, Colombo",21500000,16.88356353960952
ikman,Toyota,Hiace,1992.0,34.0,3300000.0,15.009433329466965,Other,Other,28000.0,"Katugastota, Kandy",79500000,18.191267592203175
ikman,Toyota,Vitz,2011.0,15.0,1662000.0,14.323532856082068,Automatic,Petrol,6500.0,"Divulapitiya, Gampaha",64750000,17.986044273987936
ikman,Nissan,Magnite,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,Kohuwala,93900000,18.357740954828117
ikman,Toyota,Raize,2023.0,3.0,290000.0,12.577639650232573,Automatic,Petrol,9900.0,"Kohuwala, Colombo",126500000,18.65575287403699
ikman,Toyota,Townace,2008.0,18.0,1922580.0,14.469179112114173,Other,Other,15000.0,"Kottawa, Colombo",58650000,17.887098150114056
ikman,Suzuki,Swift,2003.0,23.0,960000.0,13.774689605110144,Manual,Petrol,13000.0,"Piliyandala, Colombo",40500000,17.516812556768127
ikman,Toyota,Vitz,2017.0,9.0,563220.0,13.241427370062647,Automatic,Petrol,10000.0,"Galle City, Galle",82500000,18.228308863426122
ikman,Toyota,Yaris,2024.0,2.0,125000.0,11.736077016252437,Automatic,Petrol,9900.0,Gampaha City,94500000,18.36411040304598
ikman,Hyundai,Other,2015.0,11.0,987110.0,13.80253777409832,Manual,Petrol,8140.0,"Ja-Ela, Gampaha",43750000,17.59400219362504
ikman,Mitsubishi,Delica,1991.0,35.0,1000000.0,13.815511557963774,Other,Other,18000.0,"Mirigama, Gampaha",28000000,17.147715103853763
ikman,Nissan,Sunny,1994.0,32.0,680000.0,13.429849547739444,Manual,Petrol,13000.0,"Mount Lavinia, Colombo",35000000,17.370858648025116
ikman,Nissan,Dayz,2023.0,3.0,473000.0,13.06685278163674,Automatic,Petrol,6600.0,Malabe,75900000,18.144927255541088
ikman,Kia,Syros,2026.0,0.0,660.0,6.493753839851687,Automatic,Petrol,10000.0,"Colombo 5, Colombo",136500000,18.731835179915297
ikman,Maruti Suzuki,800,2005.0,21.0,660000.0,13.399996629152975,Manual,Petrol,7960.0,"Jaffna City, Jaffna",22000000,16.906553056777135
ikman,Toyota,Yaris,2025.0,1.0,85000.0,11.350418300109132,Automatic,Petrol,10000.0,"Negombo, Gampaha",63500000,17.96655047961095
ikman,Toyota,Premio,2002.0,24.0,1500000.0,14.220976332738882,Automatic,Petrol,17900.0,"Talawa, Anuradhapura",65900000,18.00364901464724
ikman,Suzuki,Alto,2015.0,11.0,1405160.0,14.155662444932297,Manual,Petrol,8000.0,"Balangoda, Ratnapura",21500000,16.88356353960952
ikman,Suzuki,Every,2017.0,9.0,1730000.0,14.363632544508476,Other,Other,6500.0,"Colombo 8, Colombo",73900000,18.11822339945023
ikman,Hyundai,Venue,2026.0,0.0,150.0,5.017279836814924,Automatic,Petrol,9900.0,"Dehiwala, Colombo",136500000,18.731835179915297
ikman,Bmw,Other,2013.0,13.0,1600000.0,14.285514812209815,Automatic,Diesel,20000.0,"Panadura, Kalutara",145000000,18.7922443072814
ikman,Hyundai,Other,2023.0,3.0,130000.0,11.775297421715827,Tiptronic,Petrol,12000.0,"Kohuwala, Colombo",73500000,18.112795977788508
ikman,Hyundai,Venue,2026.0,0.0,650.0,6.478509642208569,Automatic,Petrol,10000.0,"Colombo 5, Colombo",135750000,18.7263255241448
ikman,Toyota,Other,2002.0,24.0,1650000.0,14.316286451937186,Other,Other,30000.0,"Boralesgamuwa, Colombo",77000000,18.15931599280497
ikman,Toyota,Townace,1990.0,36.0,4000000.0,15.201805169084134,Other,Other,19700.0,"Galle City, Galle",10000000,16.118095750958314
ikman,Daihatsu,Other,2023.0,3.0,85000.0,11.350418300109132,Automatic,Petrol,6580.0,"Kadawatha, Gampaha",77500000,18.1657885072268
ikman,Daihatsu,Mira,2025.0,1.0,50000.0,10.819798284210286,Automatic,Petrol,6600.0,"Battaramulla, Colombo",72900000,18.104599210696307
ikman,Toyota,Land Cruiser Prado,1998.0,28.0,2350000.0,14.669926311652166,Manual,Diesel,28000.0,"Ja-Ela, Gampaha",112750000,18.54068354521624
ikman,Honda,Fit,2015.0,11.0,1650000.0,14.316286451937186,Automatic,Hybrid,15000.0,"Kandy City, Kandy",86750000,18.27854098831862
ikman,Nissan,Dayz,2026.0,0.0,20.0,3.044522437723423,Automatic,Petrol,6600.0,"Nittambuwa, Gampaha",89500000,18.309749194418266
ikman,Daihatsu,Mira,2023.0,3.0,120000.0,11.695255355062795,Automatic,Petrol,6600.0,"Katugastota, Kandy",67750000,18.031335032484233
ikman,Toyota,Other,2013.0,13.0,1400000.0,14.151983508870947,Automatic,Petrol,23600.0,Boralesgamuwa,109750000,18.51371561903117
ikman,Toyota,Vitz,2008.0,18.0,1460000.0,14.19394767861579,Automatic,Petrol,13000.0,"Piliyandala, Colombo",59500000,17.90148688732258
ikman,Daihatsu,Other,2025.0,1.0,0.0,0.0,Automatic,Petrol,6600.0,"Ja-Ela, Gampaha",95000000,18.36938746009113
ikman,Suzuki,Baleno,2018.0,8.0,800000.0,13.592368256649284,Automatic,Petrol,11970.0,"Kohuwala, Colombo",75000000,18.132998684833918
ikman,Bmw,Other,2017.0,9.0,520000.0,13.161586013632684,Automatic,Petrol,11900.0,"Kiribathgoda, Gampaha",139000000,18.749984498289212
ikman,Suzuki,Every,2024.0,2.0,250000.0,12.429220196836383,Other,Other,6600.0,"Ja-Ela, Gampaha",72500000,18.099097133618006
ikman,Toyota,Raize,2025.0,1.0,42000.0,10.645448706505872,Automatic,Hybrid,12000.0,"Ja-Ela, Gampaha",139900000,18.756438446783672
ikman,Nissan,Caravan,2007.0,19.0,2248000.0,14.625551934835478,Other,Other,29500.0,"Tissamaharama, Hambantota",97500000,18.395362946224484
ikman,Suzuki,Alto,2008.0,18.0,1400000.0,14.151983508870947,Manual,Petrol,8000.0,"Malabe, Colombo",33750000,17.334491004912444
ikman,Toyota,Lh30,1979.0,47.0,632000.0,13.356646255406224,Other,Other,15000.0,"Kahawatta, Ratnapura",10000000,16.118095750958314
ikman,Hyundai,Other,2017.0,9.0,600000.0,13.304686600863562,Automatic,Petrol,16000.0,"Colombo 4, Colombo",89000000,18.30414693893237
ikman,Mazda,Other,2002.0,24.0,2417730.0,14.698340055002163,Other,Other,6500.0,"Panadura, Kalutara",36000000,17.399029524198163
ikman,Volkswagen,Other,2023.0,3.0,100000.0,11.51293546492023,Automatic,Petrol,10000.0,"Colombo 6, Colombo",14750000,16.50675370854671
ikman,Daihatsu,Mira,2024.0,2.0,0.0,0.0,Automatic,Petrol,6600.0,"Nugegoda, Colombo",72250000,18.095642898797646
ikman,Suzuki,Every,2026.0,0.0,2850.0,7.955425088912672,Other,Other,6600.0,"Kandy City, Kandy",107500000,18.493001414834318
ikman,Mitsubishi,L300,2012.0,14.0,1390000.0,14.144815024531075,Other,Other,25000.0,"Embilipitiya, Ratnapura",76500000,18.15280131186866
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,Moratuwa,108500000,18.50226074016138
ikman,Nissan,Dayz,2024.0,2.0,29020.0,10.275774984838279,Automatic,Hybrid,6600.0,"Nugegoda, Colombo",84500000,18.252262104161723
ikman,Nissan,Magnite,2026.0,0.0,10.0,2.3978952727983707,Automatic,Petrol,10000.0,"Kadawatha, Gampaha",89000000,18.30414693893237
ikman,Suzuki,Alto,2024.0,2.0,80000.0,11.289794413577894,Automatic,Petrol,6600.0,"Maharagama, Colombo",71250000,18.081705391148123
ikman,Nissan,Other,1996.0,30.0,3000000.0,14.914123179965662,Manual,Petrol,15000.0,"Ratnapura City, Ratnapura",27250000,17.120564115770776
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,,132900000,18.70510753120793
ikman,Mercedes Benz,Other,2015.0,11.0,914160.0,13.725761983720409,Automatic,Electric,1320.0,"Colombo 4, Colombo",75000000,18.132998684833918
ikman,Suzuki,Wagon R,2026.0,0.0,0.0,0.0,Automatic,Petrol,6600.0,"Nittambuwa, Gampaha",92000000,18.33729914588288
ikman,Honda,Civic,2008.0,18.0,1730000.0,14.363632544508476,Automatic,Hybrid,13390.0,"Ragama, Gampaha",65000000,17.989897843244528
ikman,Nissan,Vanette,1985.0,41.0,1283250.0,14.064907259693626,Other,Other,19500.0,"Ratnapura City, Ratnapura",22500000,16.929025911619092
ikman,Toyota,Dolphin,1998.0,28.0,3690000.0,15.121137287019383,Other,Other,30000.0,"Kandy City, Kandy",118500000,18.590423526978277
ikman,Daihatsu,Other,2024.0,2.0,40000.0,10.596659732783579,Automatic,Petrol,10000.0,"Malabe, Colombo",94500000,18.36411040304598
ikman,Toyota,Corolla,1991.0,35.0,247770.0,12.420260211465857,Manual,Petrol,15000.0,"Dambulla, Matale",27000000,17.11134746100564
ikman,Nissan,Caravan,2006.0,20.0,1905000.0,14.459993091477184,Other,Other,29500.0,"Rajagiriya, Colombo",80000000,18.197537205138154
ikman,Mazda,Other,2016.0,10.0,250200.0,12.430019873809519,Automatic,Petrol,16000.0,"Boralesgamuwa, Colombo",119500000,18.59882693770404
ikman,Ford,Other,2006.0,20.0,807000.0,13.60108018640869,Manual,Diesel,25000.0,"Galagedara, Kandy",72000000,18.09217669086922
ikman,Kia,Sorento,2011.0,15.0,1880000.0,14.446782866720884,Automatic,Diesel,22000.0,"Kohuwala, Colombo",83500000,18.24035720179713
ikman,Nissan,Roox,2024.0,2.0,230000.0,12.345838935721968,Automatic,Hybrid,6600.0,"Kandana, Gampaha",89750000,18.312538596474724
ikman,Nissan,Largo,1988.0,38.0,1700000.0,14.346139397261565,Other,Other,17500.0,"Panadura, Kalutara",25750000,17.06394522390897
ikman,Tata,Indica,2015.0,11.0,610000.0,13.321215875492413,Manual,Petrol,11930.0,"Bibile, Monaragala",29500000,17.19990085520835
ikman,Other,Other Model,2025.0,1.0,210800.0,12.258669839471109,Automatic,Petrol,15000.0,"Kalutara City, Kalutara",126500000,18.65575287403699
ikman,Toyota,Taisor,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Piliyandala, Colombo",116450000,18.572972562882
ikman,Toyota,Yaris,2007.0,19.0,1400000.0,14.151983508870947,Automatic,Petrol,12980.0,"Nugegoda, Colombo",63500000,17.96655047961095
ikman,Toyota,Yaris,2025.0,1.0,39000.0,10.571342565808699,Automatic,Petrol,15000.0,"Talawatugoda, Colombo",100000000,18.420680753952364
ikman,Daihatsu,Hijet,2023.0,3.0,480.0,6.175867270105761,Manual,Petrol,6600.0,"Kiribathgoda, Gampaha",53500000,17.795192230557824
ikman,Toyota,Noah,1999.0,27.0,2472850.0,14.720882293980765,Other,Other,18000.0,"Polgasowita, Colombo",65000000,17.989897843244528
ikman,Daihatsu,Other,1987.0,39.0,460000.0,13.038983942375959,Manual,Petrol,11660.0,"Boralesgamuwa, Colombo",19900000,16.806230339945976
ikman,Daihatsu,Other,2023.0,3.0,234490.0,12.365172486601042,Automatic,Petrol,10000.0,"Anuradhapura City, Anuradhapura",98500000,18.405567116294602
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,12000.0,Ratmalana,146500000,18.802535993247336
ikman,Toyota,Raize,2023.0,3.0,290000.0,12.577639650232573,Automatic,Petrol,10000.0,"Kurunegala City, Kurunegala",120000000,18.603002309079653
ikman,Honda,Vezel,2015.0,11.0,845000.0,13.647093089770562,Automatic,Hybrid,15000.0,"Kandy City, Kandy",112000000,18.53400943818794
ikman,Honda,Other,2018.0,8.0,1000000.0,13.815511557963774,Automatic,Petrol,6600.0,"Malabe, Colombo",70750000,18.0746631086219
ikman,Mahindra,Other,2026.0,0.0,0.0,0.0,Automatic,Diesel,21790.0,"Mahiyanganaya, Badulla",133855930,18.71227463774461
ikman,Suzuki,Every,2013.0,13.0,1240000.0,14.030622744032508,Other,Other,6500.0,"Wellampitiya, Colombo",57000000,17.858561843342684
ikman,Toyota,Raize,2025.0,1.0,250.0,5.5254529391317835,Automatic,Hybrid,12000.0,"Dehiwala, Colombo",142750000,18.77660541350565
ikman,Volkswagen,Other,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,Kohuwala,127900000,18.666759274367678
ikman,Nissan,Other,1992.0,34.0,3000000.0,14.914123179965662,Other,Other,19750.0,"Kandy City, Kandy",22500000,16.929025911619092
ikman,Toyota,Allion,2008.0,18.0,1065000.0,13.878486296092358,Automatic,Petrol,15000.0,"Homagama, Colombo",85500000,18.264026945602897
ikman,Hyundai,Santa Fe,2011.0,15.0,2040000.0,14.528460856016357,Tiptronic,Diesel,22000.0,"Dehiwala, Colombo",80000000,18.197537205138154
ikman,Toyota,Other,1983.0,43.0,2769740.0,14.834264371986901,Manual,Petrol,16000.0,"Galle City, Galle",12000000,16.300417291085605
ikman,Nissan,March,2008.0,18.0,1600000.0,14.285514812209815,Automatic,Petrol,12400.0,"Batticaloa City, Batticaloa",44500000,17.61099976960838
ikman,Suzuki,Wagon R,2025.0,1.0,50000.0,10.819798284210286,Automatic,Petrol,6500.0,"Kiribathgoda, Gampaha",72500000,18.099097133618006
ikman,Volkswagen,Other,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",135000000,18.72078534381011
ikman,Nissan,Caravan,2008.0,18.0,1850000.0,14.430696737594902,Other,Other,29500.0,"Moratuwa, Colombo",116500000,18.57340183955372
ikman,Nissan,Dayz,2026.0,0.0,0.0,0.0,Automatic,Petrol,6500.0,"Polgasowita, Colombo",84500000,18.252262104161723
ikman,Toyota,Roomy,2024.0,2.0,40000.0,10.596659732783579,Automatic,Petrol,10000.0,"Mount Lavinia, Colombo",104900000,18.468518082899415
ikman,Suzuki,Baleno,2018.0,8.0,1450000.0,14.187074804051692,Automatic,Petrol,10000.0,"Wattala, Gampaha",74500000,18.126309696772605
ikman,Daihatsu,Mira,2024.0,2.0,65000.0,11.082157933374816,Automatic,Petrol,6500.0,"Dehiwala, Colombo",69500000,18.05683732492351
ikman,Mitsubishi,Montero,2004.0,22.0,1200000.0,13.997832948091215,Automatic,Petrol,30000.0,"Boralesgamuwa, Colombo",117900000,18.585347373989364
ikman,Toyota,Other,2010.0,16.0,900000.0,13.710151153416941,Manual,Petrol,13000.0,"Boralesgamuwa, Colombo",64900000,17.98835819708264
ikman,Mitsubishi,Minicab,2001.0,25.0,1200000.0,13.997832948091215,Other,Other,6500.0,"Katugastota, Kandy",37500000,17.439851517607305
ikman,Toyota,Roomy,2023.0,3.0,210000.0,12.25486757159303,Automatic,Petrol,9960.0,"Nawala, Colombo",93250000,18.35079462721206
ikman,Suzuki,Wagon R,2018.0,8.0,2068180.0,14.542180034958388,Automatic,Petrol,6500.0,"Godagama, Colombo",66500000,18.012712520663676
ikman,Toyota,Raize,2025.0,1.0,2400.0,7.783640596221253,Automatic,Hybrid,12000.0,"Kohuwala, Colombo",138500000,18.746380890811885
ikman,Toyota,Liteace,1991.0,35.0,2290000.0,14.64406281221155,Other,Other,20000.0,"Colombo 4, Colombo",34000000,17.341871111992198
ikman,Daihatsu,Mira,2025.0,1.0,36000.0,10.491301994830229,Automatic,Petrol,6500.0,"Katugastota, Kandy",74750000,18.129659783612997
ikman,Suzuki,Every,2012.0,14.0,700000.0,13.45883704259595,Other,Other,6500.0,"Katugastota, Kandy",59000000,17.893048018819147
ikman,Toyota,Yaris,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Katugastota, Kandy",116000000,18.569100757691327
ikman,Peugeot,3008,2018.0,8.0,360000.0,12.793862088206213,Automatic,Petrol,11990.0,"Malabe, Colombo",130000000,18.683045016112164
ikman,Nissan,Dayz,2024.0,2.0,70000.0,11.156264806643742,Automatic,Petrol,6600.0,"Katugastota, Kandy",75750000,18.14294901555507
ikman,Toyota,Other,1997.0,29.0,2000000.0,14.508658238524095,Automatic,Petrol,13000.0,"Kandy City, Kandy",34000000,17.341871111992198
ikman,Toyota,Townace,1995.0,31.0,2700000.0,14.80876270134486,Other,Other,19700.0,"Tangalla, Hambantota",56500000,17.849751213815786
ikman,Toyota,Raize,2026.0,0.0,200.0,5.303304908059076,Automatic,Hybrid,12000.0,"Dehiwala, Colombo",144500000,18.788790072437177
ikman,Daihatsu,Taft,2024.0,2.0,125000.0,11.736077016252437,Automatic,Petrol,6500.0,"Ja-Ela, Gampaha",83500000,18.24035720179713
ikman,Nissan,Other,2025.0,1.0,79000.0,11.277215789596893,Automatic,Electric,480.0,"Nugegoda, Colombo",85950000,18.269276301427805
ikman,Peugeot,Other,2016.0,10.0,758900.0,13.539626613087803,Automatic,Diesel,20000.0,"Ja-Ela, Gampaha",145000000,18.7922443072814
ikman,Suzuki,Alto,2024.0,2.0,100000.0,11.51293546492023,Automatic,Petrol,6600.0,"Colombo 3, Colombo",65000000,17.989897843244528
ikman,Mitsubishi,Montero,2012.0,14.0,1590000.0,14.279245203127035,Tiptronic,Diesel,25000.0,,139500000,18.753575166394153
ikman,Mitsubishi,Other,1964.0,62.0,956000.0,13.770514238058096,Manual,Diesel,22000.0,"Ragama, Gampaha",40000000,17.50439003707821
ikman,Toyota,Roomy,2023.0,3.0,350000.0,12.765691290604371,Automatic,Petrol,9960.0,"Colombo 8, Colombo",83500000,18.24035720179713
ikman,Toyota,Raize,2023.0,3.0,150000.0,11.918397239722838,Automatic,Petrol,12000.0,"Colombo 8, Colombo",131000000,18.690707888799015
ikman,Chery,Other,2006.0,20.0,544000.0,13.206706364071684,Manual,Petrol,8000.0,"Kiribathgoda, Gampaha",12999990,16.380459223117878
ikman,Nissan,Dayz,2026.0,0.0,100.0,4.61512051684126,Automatic,Hybrid,6600.0,"Negombo, Gampaha",89500000,18.309749194418266
ikman,Toyota,Raize,2026.0,0.0,0.0,0.0,Automatic,Hybrid,12000.0,"Katugastota, Kandy",148000000,18.812722838485147
ikman,Nissan,Other,1992.0,34.0,2400000.0,14.690979711984754,Manual,Petrol,13000.0,"Moratuwa, Colombo",21500000,16.88356353960952
ikman,Daihatsu,Mira,2018.0,8.0,1010000.0,13.825461878915961,Automatic,Petrol,6500.0,"Dehiwala, Colombo",59750000,17.905679765512296
ikman,Daihatsu,Mira,2026.0,0.0,0.0,0.0,Automatic,Petrol,6500.0,"Nittambuwa, Gampaha",72000000,18.09217669086922
ikman,Toyota,Corolla,2008.0,18.0,1340000.0,14.108180918195472,Automatic,Petrol,15900.0,"Kotte, Colombo",66900000,18.01870954004614
ikman,Proton,Other,2003.0,23.0,1018220.0,13.83356754486939,Manual,Petrol,15000.0,"Malabe, Colombo",25950000,17.071682206111817
ikman,Toyota,Allion,2016.0,10.0,1300000.0,14.077875591662238,Automatic,Petrol,15000.0,"Kurunegala City, Kurunegala",136000000,18.72816545105327
ikman,Nissan,Sunny,1999.0,27.0,3005330.0,14.915898269635823,Manual,Petrol,15000.0,"Battaramulla, Colombo",41600000,17.543610749269952
ikman,Kia,Sonet,2026.0,0.0,450.0,6.111467339502679,Automatic,Petrol,10000.0,"Colombo 5, Colombo",115500000,18.56478109658413
ikman,Suzuki,Wagon R Stingray,2017.0,9.0,1410000.0,14.159100971573958,Automatic,Hybrid,6600.0,"Biyagama, Gampaha",70000000,18.064005814299346
ikman,Isuzu,Other,1993.0,33.0,650000.0,13.384729180332174,Other,Other,25000.0,"Hikkaduwa, Galle",19000000,16.759949589762293
ikman,Kia,Sonet,2026.0,0.0,0.0,0.0,Automatic,Petrol,10000.0,"Dehiwala, Colombo",121950000,18.619121690826287
ikman,Nissan,Vanette,1982.0,44.0,1050000.0,13.864301674514206,Other,Other,19520.0,"Peradeniya, Kandy",7000000,15.76142084987672
ikman,Kia,Other,2019.0,7.0,670000.0,13.415034483903348,Automatic,Petrol,10000.0,"Colombo 6, Colombo",92500000,18.342719213293464
ikman,Daihatsu,Mira,2025.0,1.0,10000.0,9.210440366976517,Automatic,Petrol,6500.0,"Madawala Bazaar, Kandy",71500000,18.08520802165025
ikman,Mahindra,Other,2012.0,14.0,118000.0,11.678448377988165,Manual,Diesel,29790.0,"Colombo 5, Colombo",79900000,18.196286423252147
ikman,Toyota,Vitz,2018.0,8.0,300000.0,12.611541086966115,Automatic,Petrol,10000.0,"Piliyandala, Colombo",85000000,18.258161826219297
ikman,Suzuki,Every,2017.0,9.0,600000.0,13.304686600863562,Automatic,Petrol,6500.0,Ragama,65500000,17.997560715872655
ikman,Mitsubishi,Delica,1983.0,43.0,1000000.0,13.815511557963774,Other,Other,25000.0,"Matugama, Kalutara",14000000,16.454567959008102
ikman,Suzuki,Wagon R Fz,2017.0,9.0,1102800.0,13.913363864914102,Automatic,Petrol,6600.0,"Gampaha City, Gampaha",69000000,18.049617077054286
ikman,Toyota,Other,2005.0,21.0,2200000.0,14.603968372873895,Automatic,Petrol,15000.0,"Gampaha City, Gampaha",56000000,17.840862266556567
ikman,Suzuki,Every,2004.0,22.0,1750000.0,14.375126917328105,Other,Other,6500.0,"Maharagama, Colombo",36750000,17.419648810834005
ikman,Nissan,Sunny,1978.0,48.0,750000.0,13.527829818844937,Manual,Petrol,14000.0,"Jaffna City, Jaffna",10000000,16.118095750958314
ikman,Suzuki,Alto,2015.0,11.0,1227450.0,14.020450219320441,Manual,Petrol,8000.0,"Kadawatha, Gampaha",40000000,17.50439003707821
ikman,Toyota,Prius,2007.0,19.0,2356000.0,14.672476248201741,Automatic,Hybrid,15000.0,"Anuradhapura City, Anuradhapura",66500000,18.012712520663676
ikman,Toyota,Other,2012.0,14.0,1500000.0,14.220976332738882,Automatic,Petrol,27000.0,"Maharagama, Colombo",122000000,18.619531610894253
ikman,Nissan,Dayz,2024.0,2.0,85000.0,11.350418300109132,Automatic,Hybrid,6500.0,"Kadawatha, Gampaha",83000000,18.234351177809064
ikman,Kia,Sorento,2011.0,15.0,802000.0,13.594865133730668,Automatic,Petrol,23490.0,"Rajagiriya, Colombo",100000000,18.420680753952364
ikman,Suzuki,Wagon R,2016.0,10.0,459910.0,13.038788271485075,Automatic,Petrol,6600.0,,68000000,18.035018277846262
ikman,Toyota,Raize,2026.0,0.0,200.0,5.303304908059076,Automatic,Hybrid,12000.0,"Dehiwala, Colombo",148000000,18.812722838485147
ikman,Kia,Sonet,2025.0,1.0,0.0,0.0,Automatic,Petrol,10000.0,"Boralesgamuwa, Colombo",113500000,18.547313403696304
ikman,Kia,Other,2011.0,15.0,1540000.0,14.24729362374025,Automatic,Petrol,16000.0,"Colombo 2, Colombo",57500000,17.867295523158884
ikman,Dfsk,Glory,2022.0,4.0,455000.0,13.02805489573287,Automatic,Petrol,15000.0,"Negombo, Gampaha",83500000,18.24035720179713
ikman,Toyota,Raize,2023.0,3.0,100000.0,11.51293546492023,Automatic,Hybrid,12000.0,"Kadawatha, Gampaha",139000000,18.749984498289212
ikman,Ford,Other,2001.0,25.0,16000.0,9.680406499268875,Automatic,Petrol,16000.0,"Malabe, Colombo",38750000,17.47264133957008
ikman,Toyota,Roomy,2025.0,1.0,40000.0,10.596659732783579,Automatic,Petrol,10000.0,"Battaramulla, Colombo",95000000,18.36938746009113
ikman,Toyota,Prius,2014.0,12.0,2170000.0,14.59023818634603,Automatic,Hybrid,17980.0,"Panadura, Kalutara",115000000,18.560442695023177
ikman,Nissan,Caravan,2008.0,18.0,1386910.0,14.142589529970678,Other,Other,29500.0,"Malabe, Colombo",85500000,18.264026945602897
ikman,Mg,Other,2018.0,8.0,988650.0,13.804096666628766,Tiptronic,Petrol,10000.0,"Avissawella, Colombo",87500000,18.287149362756413
